Zone code,Region/Countries/Area,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
40,Austria,2021,Exports FOB (millions of US dollars),S,,"194,703",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
40,Austria,2022,Exports FOB (millions of US dollars),S,,"210,279",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
40,Austria,1995,Balance imports/exports (millions of US dollars),S,,"-12,871",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
40,Austria,2005,Balance imports/exports (millions of US dollars),S,,"-2,228",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
40,Austria,2010,Balance imports/exports (millions of US dollars),S,,"-5,711",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
40,Austria,2015,Balance imports/exports (millions of US dollars),S,,"-2,652",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
40,Austria,2020,Balance imports/exports (millions of US dollars),S,,"-2,490",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
40,Austria,2021,Balance imports/exports (millions of US dollars),S,,"-16,210",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
40,Austria,2022,Balance imports/exports (millions of US dollars),S,,"-21,667",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,1995,Imports CIF (millions of US dollars),G,,666,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2005,Imports CIF (millions of US dollars),G,,"4,211",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2010,Imports CIF (millions of US dollars),G,,"6,597",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2015,Imports CIF (millions of US dollars),G,,"9,214",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2020,Imports CIF (millions of US dollars),G,,"10,731",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2021,Imports CIF (millions of US dollars),G,,"11,696",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2022,Imports CIF (millions of US dollars),G,,"14,536",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,1995,Exports FOB (millions of US dollars),G,,637,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2005,Exports FOB (millions of US dollars),G,,"4,347",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2010,Exports FOB (millions of US dollars),G,,"21,278",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2015,Exports FOB (millions of US dollars),G,,"12,646",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2020,Exports FOB (millions of US dollars),G,,"13,733",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2021,Exports FOB (millions of US dollars),G,,"22,208",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2022,Exports FOB (millions of US dollars),G,,"38,146",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,1995,Balance imports/exports (millions of US dollars),G,,-30,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2005,Balance imports/exports (millions of US dollars),G,,136,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2010,Balance imports/exports (millions of US dollars),G,,"14,682",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2015,Balance imports/exports (millions of US dollars),G,,"3,432",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2020,Balance imports/exports (millions of US dollars),G,,"3,002",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2021,Balance imports/exports (millions of US dollars),G,,"10,512",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
31,Azerbaijan,2022,Balance imports/exports (millions of US dollars),G,,"23,611",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,1995,Imports CIF (millions of US dollars),G,,"1,243",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2005,Imports CIF (millions of US dollars),G,,"2,567",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2010,Imports CIF (millions of US dollars),G,,"2,862",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2015,Imports CIF (millions of US dollars),G,,"3,161",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2020,Imports CIF (millions of US dollars),G,,"2,205",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2021,Imports CIF (millions of US dollars),G,,"2,533",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2022,Imports CIF (millions of US dollars),G,,"5,102",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,1995,Exports FOB (millions of US dollars),G,,176,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2005,Exports FOB (millions of US dollars),G,,271,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2010,Exports FOB (millions of US dollars),G,,620,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2015,Exports FOB (millions of US dollars),G,,443,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2020,Exports FOB (millions of US dollars),G,,339,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2021,Exports FOB (millions of US dollars),G,,649,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2022,Exports FOB (millions of US dollars),G,,"1,958",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,1995,Balance imports/exports (millions of US dollars),G,,"-1,067",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2005,Balance imports/exports (millions of US dollars),G,,"-2,296",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2010,Balance imports/exports (millions of US dollars),G,,"-2,242",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2015,Balance imports/exports (millions of US dollars),G,,"-2,719",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2020,Balance imports/exports (millions of US dollars),G,,"-1,866",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2021,Balance imports/exports (millions of US dollars),G,,"-1,884",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
44,Bahamas,2022,Balance imports/exports (millions of US dollars),G,,"-3,144",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
48,Bahrain,1995,Imports CIF (millions of US dollars),G,,"3,679",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
48,Bahrain,2005,Imports CIF (millions of US dollars),G,,"9,339",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
48,Bahrain,2010,Imports CIF (millions of US dollars),G,,"16,002",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
48,Bahrain,2015,Imports CIF (millions of US dollars),G,,"16,390",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
48,Bahrain,2020,Imports CIF (millions of US dollars),G,,"15,458",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
48,Bahrain,2021,Imports CIF (millions of US dollars),G,,"14,135",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
48,Bahrain,2022,Imports CIF (millions of US dollars),G,,"15,535",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
48,Bahrain,1995,Exports FOB (millions of US dollars),G,,"3,475",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
48,Bahrain,2005,Exports FOB (millions of US dollars),G,,"10,239",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
48,Bahrain,2010,Exports FOB (millions of US dollars),G,,"16,059",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
48,Bahrain,2015,Exports FOB (millions of US dollars),G,,"13,882",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
